YEAR,IP_ID,AR_ID,PD,PD_POOL,DFLT_FLAG,DEBT_RATIO,DPD,M_LAST_DPD,non_null_count
2022,SJD406,52303941,1.942414822e-06,1.0,0,0.942069698546328,,,4.0
2022,YUV116,43485270,3.01229924e-07,1.0,0,0.185347978139359,,,4.0
2022,RGO129,71916010,2.9044051761e-06,1.0,0,0.0418626666469261,,,4.0
2022,OCX676,47615771,2.540637197e-07,1.0,0,0.269730030833286,,,4.0
2022,FBJ818,35583590,0.0329549675113713,4.0,1,0.183869601333698,2.0,10.0,6.0
2022,VFZ160,71172709,4.7706071925e-06,1.0,0,0.0922217430353212,,,4.0
2022,OKS713,41221203,4.4213199895e-06,1.0,0,0.752295993013538,,,4.0
2022,REA914,22454584,2.1657332063e-06,1.0,0,0.111068019356827,,,4.0
2022,HCF392,65082256,1.699696978e-07,1.0,0,0.242481574518063,,,4.0
2022,BCW025,57944065,0.60800085467946,5.0,1,0.0668634895022634,40.0,6.0,6.0
2022,VEG118,66828503,0.996273287275999,5.0,1,0.28325477311392,1.0,4.0,6.0
2022,KJU444,46382144,8.2115291742e-06,1.0,0,0.069634479629416,,,4.0
2022,QIJ735,566489,1.2712838895e-06,1.0,0,0.272157782362161,,,4.0
2022,ABN424,89861337,1.463023552e-07,1.0,0,0.22153539022194,,,4.0
2022,GPM951,13787065,6.6903489718e-06,1.0,0,0.0834011508465558,,,4.0
2022,QEV989,10439153,1.6095168792e-06,1.0,0,0.181974016722573,,,4.0
2022,OPK441,59737573,3.609729796e-07,1.0,0,0.843873607766211,,,4.0
2022,LMP471,36873429,2.350648183e-07,1.0,0,0.0227750790626639,,,4.0
2022,ONP116,16838518,6.550746738e-07,1.0,0,0.875176746382744,,,4.0
2022,PWV576,49811243,1.4440065423e-06,1.0,0,0.140508330158743,,,4.0
2022,SHM052,53918480,0.949964788031451,5.0,1,0.895304241857258,,,4.0
2022,QVE123,41627974,0.700683172535205,5.0,1,0.97853329195789,10.0,6.0,6.0
2022,PUT333,72306879,4.4072215965e-06,1.0,0,0.145744428124143,,,4.0
2022,QDD387,12013060,1.919622828e-07,1.0,0,0.160888791432556,,,4.0
2022,MQY104,17882900,1.37491928028e-05,1.0,0,0.549446370584685,,,4.0
2022,QGB549,99250207,3.6988638887e-06,1.0,0,0.265207538933335,,,4.0
2022,VLP427,99644185,2.2386943438e-06,1.0,0,0.331638215285538,,,4.0
2022,HCT354,7678702,3.0145424506e-06,1.0,0,0.167015815127517,,,4.0
2022,PKH459,55584623,4.475674791e-07,1.0,0,0.193679105717035,,,4.0
2022,IUY946,72955242,0.383015786967141,5.0,1,0.651144396432973,1.0,8.0,6.0
2022,XFJ184,44945000,,,0,,,,
2022,HCI740,96031177,2.3222511648e-06,1.0,0,1.0,,,4.0
2022,AJC018,4034651,5.091839148e-07,1.0,0,0.155854997559659,,,4.0
2022,RHE920,14702314,1.0298665531e-06,1.0,0,1.0,,,4.0
2022,SYS486,21611178,9.967643417e-07,1.0,0,0.10588795769773,,,4.0
2022,QGQ533,64513903,5.570444836e-07,1.0,0,0.147189389543575,,,4.0
2022,ABR215,22936487,0.0818185801260414,5.0,1,0.946225349165132,,,4.0
2022,VOR599,36241590,1.8914409563e-06,1.0,0,0.90950069210459,,,4.0
2022,LAS483,41680742,5.045357003e-06,1.0,0,0.195187835000336,,,4.0
2022,VRU418,15238560,0.90535318033862,5.0,1,0.525201507913557,,,4.0
2022,IXN953,57667975,0.088147224142284,5.0,1,0.132082088196498,1.0,10.0,6.0
2022,DUJ875,71321083,4.864963168e-07,1.0,0,,,,
2022,HGE649,13368783,2.708612251e-07,1.0,0,0.51374351861166,,,4.0
2022,YAY126,74082491,2.6649813383e-06,1.0,0,0.149902628983478,,,4.0
2022,XQB823,70038073,0.938665164494619,5.0,1,0.0811559282002975,8.0,5.0,6.0
2022,VND556,89622169,5.010793586e-07,1.0,0,0.275016408533235,,,4.0
2022,YYN059,55291341,1.29190817789e-05,1.0,0,0.853920835864393,,,4.0
2022,NFS135,28461421,9.6862011971e-06,1.0,0,0.843771168663708,,,4.0
2022,JKT390,58272490,0.98284782942167,5.0,1,0.200048437685734,1.0,5.0,6.0
2022,AGM310,90713889,6.640115713e-07,1.0,0,0.518548204390963,,,4.0
2022,IDH542,38367890,1.9520102733e-06,1.0,0,0.0815540929477301,,,4.0
2022,ASG027,68224934,2.9937553803e-06,1.0,0,0.539035218365575,,,4.0
2022,PNQ298,71591198,2.6377651271e-06,1.0,0,0.732342754185698,,,4.0
2022,WVJ640,44744940,,,0,,,,
2022,ZDX510,93722529,4.760254232e-07,1.0,0,0.313125789249734,,,4.0
2022,YDM178,40970111,2.194527284e-07,1.0,0,0.107353108067643,,,4.0
2022,JMX283,54433076,1.2696623369e-06,1.0,0,0.842247094491167,,,4.0
2022,UTZ371,88613216,1.94899578e-07,1.0,0,0.453365933893351,,,4.0
2022,MTF224,4696547,7.1641944164e-06,1.0,0,0.55334099772071,,,4.0
2022,NVI491,85008999,,,0,,,,
2022,SIP954,1527924,,,0,,,,
2022,UQX355,31658949,1.551324939e-07,1.0,0,0.127332250861073,,,4.0
2022,AQR574,71687657,0.967652944719443,5.0,1,0.214916883652707,1.0,5.0,6.0
2022,LNG929,66067712,8.92868772e-08,1.0,0,0.0857096795340861,,,4.0
2022,ETU563,91025369,8.9493158361e-06,1.0,0,0.231289799756791,,,4.0
2022,WBO752,20500411,2.335051723e-07,1.0,0,0.051343889458706,,,4.0
2022,QFK499,58084290,1.4789377159e-06,1.0,0,0.306862509067666,,,4.0
2022,LKA585,98573506,5.1340868772e-06,1.0,0,0.106809165126176,,,4.0
2022,WZH535,4381286,1.6947864616e-06,1.0,0,0.129214326562061,,,4.0
2022,XAX431,1933119,4.239218235e-07,1.0,0,0.557423753820083,,,4.0
2022,VED713,45834593,2.973225296e-07,1.0,0,0.833860300915529,,,4.0
2022,QKZ160,87753706,1.3896402088e-06,1.0,0,0.739157781816508,,,4.0
2022,ZWD498,35230035,3.888321767e-07,1.0,0,0.086971250573397,,,4.0
2022,KOS444,26812703,1.3890920649e-06,1.0,0,0.154825513236493,,,4.0
2022,KRU633,28132435,1.686842161e-07,1.0,0,0.238478608766378,,,4.0
2022,VDB875,47578563,8.338379357e-07,1.0,0,0.273247174774578,,,4.0
2022,KRC619,21777810,6.890453028e-07,1.0,0,0.0686429742076005,,,4.0
2022,IHI179,90483644,5.627705449e-07,1.0,0,,,,
2022,TYU888,27871415,0.21909049582725,5.0,1,0.169713721326452,2.0,11.0,6.0
2022,LTN784,53498457,0.999398095012764,5.0,1,1.0,136.0,3.0,6.0
2022,LMN999,72749058,2.1007251192e-06,1.0,0,1.0,,,4.0
2022,TYM087,11478412,6.3612140302e-06,1.0,0,0.800161536905342,,,4.0
2022,KPU433,76396529,6.4529113592e-06,1.0,0,0.304279020459854,,,4.0
2022,AQY568,58668649,4.620128567e-06,1.0,0,1.0,,,4.0
2022,NMM086,89714620,0.278677071136925,5.0,1,0.0776185949937367,1.0,6.0,6.0
2022,XEK930,2443304,1.586992753e-07,1.0,0,0.15531232354162,,,4.0
2022,NXN763,69782586,9.53037715e-07,1.0,0,0.601255666507512,,,4.0
2022,ZBM167,51285229,6.0002480685e-06,1.0,0,0.525105313344413,,,4.0
2022,BEL866,47681107,6.786469881e-07,1.0,0,0.345224660633047,,,4.0
2022,DZK029,63900927,3.663487758e-06,1.0,0,0.38136738622931,,,4.0
2022,BLQ868,65619910,4.836630899e-06,1.0,0,0.0315216261849638,,,4.0
2022,SUV946,66842780,6.497620492e-07,1.0,0,0.433252266805539,,,4.0
2022,SFF280,35831840,0.460662152163636,5.0,1,0.542778178029454,,,4.0
2022,MEZ673,8266166,1.388550003e-07,1.0,0,0.222017443765736,,,4.0
2022,VJT788,72604317,1.7155289525e-06,1.0,0,0.246009998968925,,,4.0
2022,WZU628,63974779,1.1450005067e-06,1.0,0,1.0,,,4.0
2022,VKB461,62037733,1.06002535876e-05,1.0,0,0.934351181634507,,,4.0
2022,VHL220,38360033,8.3263538409e-06,1.0,0,0.169697395708732,,,4.0
2022,LWO609,93418238,0.631491809033399,5.0,1,0.534398407727634,,,4.0
2022,LAR149,81798780,5.780142266e-07,1.0,0,0.889525610187903,,,4.0
2022,ZRK709,27628902,2.4157976777e-06,1.0,0,0.690591561367634,,,4.0
2022,KOK965,45816342,4.782889471e-07,1.0,0,0.121605361477642,,,4.0
2022,GGH930,53789515,8.1612358431e-06,1.0,0,0.543076844568951,,,4.0
2022,SNH500,84618260,9.508870787e-07,1.0,0,1.0,,,4.0
2022,YLP365,90261605,5.185743563e-07,1.0,0,0.802102477313081,,,4.0
2022,AAX075,14654169,1.15087996128e-05,1.0,0,1.0,,,4.0
2022,ZJU746,53503040,1.33208633584e-05,1.0,0,0.261810515934953,,,4.0
2022,EJE376,12155840,1.525826875e-07,1.0,0,0.0684990664922259,,,4.0
2022,GJG337,829566,8.20433222e-07,1.0,0,0.198611228735254,,,4.0
2022,OIK374,81142960,1.8212669965e-06,1.0,0,0.292337144308846,,,4.0
2022,LJM967,51322658,8.647765295e-07,1.0,0,0.52594669218306,,,4.0
2022,KOS466,70337550,3.47503759e-07,1.0,0,0.645990095142196,,,4.0
2022,CHR487,59727123,4.8824828211e-06,1.0,0,0.953458496119238,,,4.0
2022,MXJ320,31162831,1.4018773649e-06,1.0,0,0.0969074396165997,,,4.0
2022,ORV150,63656079,1.00182311954e-05,1.0,0,0.691203374647172,,,4.0
2022,WDS455,69973886,1.03447971068e-05,1.0,0,0.373651678336065,,,4.0
2022,ABH993,33678726,8.9938234236e-06,1.0,0,0.788873401235844,,,4.0
2022,INQ175,10820781,3.291336309e-06,1.0,1,0.828441444311494,,,4.0
2022,LHV718,18446810,5.637968003e-07,1.0,0,0.869157655293858,,,4.0
2022,HHP363,89918363,1.101483846e-07,1.0,0,0.266038353277326,,,4.0
2022,QUX991,61483850,1.54131783572e-05,1.0,0,0.269042717305845,,,4.0
2022,JVM204,36244055,7.7714828044e-06,1.0,0,0.200116768745594,,,4.0
2022,JGW889,76164826,4.5835802378e-06,1.0,0,0.669312925015205,,,4.0
2022,MHH550,71740065,0.981693301905421,5.0,1,0.630156772658602,19.0,6.0,6.0
2022,TYL936,78139582,2.6181219338e-06,1.0,0,0.238881683699923,,,4.0
2022,QLR580,34974916,5.0750701706e-06,1.0,0,0.993864671703136,,,4.0
2022,NBE174,26943835,1.2428272967e-05,1.0,0,0.310926593064897,,,4.0
2022,STV671,12811529,2.946006038e-07,1.0,0,0.196506342936199,,,4.0
2022,ZHQ618,33469486,1.7312303784e-06,1.0,0,0.206146624803835,,,4.0
2022,ZNZ974,96181176,1.6918862997e-06,1.0,0,,,,3.0
2022,NXT288,46258245,6.9040001408e-06,1.0,0,0.694431215707006,,,4.0
2022,LEM556,82643391,5.8742042196e-06,1.0,0,0.200314270028556,,,4.0
2022,SPT286,9965797,4.2046136655e-06,1.0,0,1.0,,,4.0
2022,TKD760,99401736,0.98081981988646,5.0,1,0.125888512025269,1.0,5.0,6.0
2022,TMM420,4307574,2.3925220524e-06,1.0,0,0.0715879191241371,,,4.0
2022,ZXD030,8715078,5.5104331456e-06,1.0,0,0.145472075528574,,,4.0
2022,FTD968,19605931,4.1463152928e-06,1.0,0,0.128682819890035,,,4.0
2022,HIO705,6478503,6.3518619778e-06,1.0,0,0.567589573706984,,,4.0
2022,GKV796,76434171,5.9841263402e-06,1.0,0,0.815111402045423,,,4.0
2022,EZZ944,31290361,5.584998253e-07,1.0,0,,,,
2022,XTP123,73822531,2.884185358e-07,1.0,0,0.489088567346269,,,4.0
2022,BOD758,79867144,4.3004161082e-06,1.0,0,0.054951866393297,,,4.0
2022,QFQ429,74703697,1.812821306e-07,1.0,0,0.105164738918245,,,4.0
2022,IGF285,42016423,0.999027991959317,5.0,1,0.745800507026283,56.0,3.0,6.0
2022,IPW059,92972242,0.31216341111514,5.0,1,0.565411089826814,,,4.0
2022,BUO951,34755359,3.614572853e-07,1.0,0,0.649933884276506,,,4.0
2022,OKG481,36959818,5.398625681e-07,1.0,0,0.0995425739867163,,,4.0
2022,CMR428,4766377,5.968895383e-07,1.0,0,0.101806099191828,,,4.0
2022,AAM612,12032410,1.88582072665e-05,1.0,0,0.773275193224275,,,4.0
2022,KEN436,98074930,0.634034214391258,5.0,1,0.691680918948921,7.0,7.0,6.0
2022,JVN333,58142804,4.953788458e-07,1.0,0,0.109829758399124,,,4.0
2022,PTX739,12655196,1.5983882227e-06,1.0,0,0.157203828340378,,,4.0
2022,RRO328,96530009,3.1475481706e-06,1.0,0,0.242468719150341,,,4.0
2022,RNJ895,11987841,1.9079490377e-06,1.0,0,0.522934196831385,,,4.0
2022,DYU616,62838380,9.723933418e-07,1.0,0,1.0,,,4.0
2022,BKR823,68502693,3.873858876e-07,1.0,0,0.078559658495668,,,4.0
2022,YBG065,130994,3.251001198e-07,1.0,0,0.67780773346803,,,4.0
2022,DWB481,51928361,0.963013684718179,5.0,1,0.171606850327272,44.0,5.0,6.0
2022,QUE724,5813154,5.4587157662e-06,1.0,0,0.784418511415352,,,4.0
2022,FSX237,412428,5.6949616048e-06,1.0,0,0.232090403278975,,,4.0
2022,WNW403,20608378,0.813131128994628,5.0,1,1.0,,,4.0
2022,YPI561,30402024,1.9063272829e-06,1.0,0,0.126771404821969,,,4.0
2022,QIQ835,13771606,3.2270295964e-06,1.0,0,0.663505515853287,,,4.0
2022,KSL444,39443540,0.641333067748855,5.0,1,0.177520704453362,,,4.0
2022,KOU888,79119232,2.432179655e-07,1.0,0,0.262935589121142,,,4.0
2022,BGY905,19583165,7.826074242e-07,1.0,0,0.522975391133949,,,4.0
2022,GRK544,64117430,4.175766965e-07,1.0,0,0.0751039642801967,,,4.0
2022,SDF738,76801843,6.738854942e-07,1.0,0,0.0509823087203674,,,4.0
2022,PEN891,50515862,0.998676683668655,5.0,1,0.663936473557053,1.0,2.0,6.0
2022,COI725,58163724,,,0,,,,
2022,COH188,88239700,3.3509111813e-06,1.0,0,0.172102427876189,,,4.0
2022,GRQ082,46539332,2.4963898264e-06,1.0,0,0.0796822425597329,,,4.0
2022,HWU013,19903967,2.491216881e-07,1.0,0,0.121005766998825,,,4.0
2022,FDP501,99501621,2.6552711178e-06,1.0,0,0.231452903420736,,,4.0
2022,FJM520,39988462,0.857908792806729,5.0,1,0.229234460713469,63.0,6.0,6.0
2022,WUF548,58070515,9.837711493e-07,1.0,0,0.610773979948447,,,4.0
2022,PLP165,29270726,1.855943685e-07,1.0,0,0.105657130339886,,,4.0
2022,HPB570,81175214,9.01934388e-08,1.0,0,0.0923670049213081,,,4.0
2022,OUO023,24423253,2.9914179977e-06,1.0,0,0.329918096462781,,,4.0
2022,SGO019,16058708,6.236479991e-07,1.0,0,0.28948505031227,,,4.0
2022,AFM470,94105346,9.3598039818e-06,1.0,0,0.161932781089863,,,4.0
2022,FJX564,98080819,1.46046668086e-05,1.0,0,0.479136495919301,,,4.0
2022,FZE974,95918621,,,0,,,,
2022,COJ703,38541236,1.541154337e-07,1.0,0,0.148909215759389,,,4.0
2022,MOD574,68123754,1.08317863309e-05,1.0,0,1.0,,,4.0
2022,YTR181,98457748,3.9242714391e-06,1.0,0,0.868528183706016,,,4.0
2022,LOY057,44606970,2.879841957e-07,1.0,0,0.0898022451173681,,,4.0
2022,XII049,10079690,0.99809639593338,5.0,1,0.802260295173123,173.0,6.0,6.0
2022,WLC681,91863521,1.060217689e-06,1.0,0,0.128514125921305,,,4.0
2022,DKB161,59715028,7.3550428312e-06,1.0,0,0.845938635880755,,,4.0
2022,GEZ022,32180506,3.5167415173e-06,1.0,0,0.0980664627201406,,,4.0
2022,YKU810,93309996,0.931167366489506,5.0,1,0.683552502277226,,,4.0
2022,ODC504,97761124,2.3285421049e-06,1.0,0,0.608127864250728,,,4.0
2022,EXT464,93383006,2.0605651945e-06,1.0,0,0.098175449144943,,,4.0
2022,WZQ689,59504109,1.5230613822e-06,1.0,0,0.783343158517492,,,4.0
2022,SVA478,60705360,1.4442312089e-06,1.0,0,0.588080724194325,,,4.0
2022,MAR849,47142498,4.7011906591e-06,1.0,0,0.270164618399376,,,4.0
2022,IJZ102,75269720,7.368461921e-07,1.0,0,0.141843571916945,,,4.0
2022,ABN760,17547472,5.080743525e-07,1.0,0,,,,
2022,RGN960,72963217,5.816959136e-07,1.0,0,1.0,,,4.0
2022,NVO054,56149481,1.39666066758e-05,1.0,0,0.265050716001103,,,4.0
2022,WRI584,69347762,0.769347456507159,5.0,1,0.627728648339985,8.0,8.0,6.0
2022,MMO687,5103657,1.5452167141e-06,1.0,0,0.391797365040618,,,4.0
2022,AZC019,51995238,7.3477430823e-06,1.0,0,0.052344518452309,,,4.0
2022,XGX033,81216917,1.29397490926e-05,1.0,0,0.667239307929635,,,4.0
2022,NXM046,90285162,3.092354504e-07,1.0,0,0.139677158144488,,,4.0
2022,SVA954,69250965,5.733801163e-07,1.0,0,0.794441802118051,,,4.0
2022,WUF548,2964666,4.247251953e-07,1.0,0,0.0972457465513888,,,4.0
2022,JZV003,54639556,1.2192263148e-06,1.0,0,0.628711526410489,,,4.0
2022,OPK151,62339700,5.1629934055e-06,1.0,0,0.178267138764439,,,4.0
2022,WIL155,62040938,4.8966086663e-06,1.0,0,0.290334254671182,,,4.0
2022,WYT603,67543266,7.83653243e-07,1.0,0,0.177385572333635,,,4.0
2022,MCZ273,63849943,5.482913756e-07,1.0,0,0.128707798098696,,,4.0
2022,LIT963,34907576,4.765070954e-06,1.0,0,0.0466985508962634,,,4.0
2022,YXL799,62289823,0.722367421401704,5.0,1,0.814872236975848,1.0,8.0,6.0
2022,BHC819,37195680,4.9371210834e-06,1.0,0,0.0571175517044349,,,4.0
2022,VWE472,87535670,0.970204133936435,5.0,1,0.653650482082211,69.0,7.0,6.0
2022,YPP213,24408567,9.18713271e-08,1.0,0,0.130513892961301,,,4.0
2022,NPA165,46089490,0.948990625163437,5.0,1,0.102719439263609,27.0,4.0,6.0
2022,EKP829,74150772,9.002942666e-06,1.0,0,0.621983032953767,,,4.0
2022,GSI335,86489615,0.803669065288346,5.0,1,,8.0,8.0,5.0
2022,DPR707,76685574,1.1455368904e-06,1.0,0,0.181564432754599,,,4.0
2022,BJO946,8706615,1.921268528e-07,1.0,0,0.0606302226028499,,,4.0
2022,EED609,55276165,1.52880957865e-05,1.0,0,0.327628654288046,,,4.0
2022,SQI037,92234704,8.464424887e-07,1.0,0,0.764471632367868,,,4.0
2022,EBG902,83180847,8.877750482e-07,1.0,0,0.0654015930036194,,,4.0
2022,PIJ482,51351199,3.185529954e-07,1.0,0,0.306019285413266,,,4.0
2022,RYW473,73202878,1.19763445111e-05,1.0,0,0.832095926545467,,,4.0
2022,IRZ156,77540546,5.4037728008e-06,1.0,0,0.134393441688541,,,4.0
2022,SIG463,55818055,1.7139150036e-06,1.0,0,0.129610613764681,,,4.0
2022,EMW391,12442786,4.220534698e-07,1.0,0,0.0690872233951282,,,4.0
2022,UHR828,83303022,2.9290155131e-06,1.0,0,0.981876954597815,,,4.0
2022,ASE949,63629798,5.482282169e-06,1.0,0,0.118898973460605,,,4.0
2022,DME253,63853811,3.755542997e-07,1.0,0,0.503411774766633,,,4.0
2022,YWT516,69096102,4.72636062e-07,1.0,0,0.556975063681536,,,4.0
2022,RIQ708,22018788,4.014964147e-07,1.0,0,0.247916017660752,,,4.0
2022,FLH667,79638156,7.209646174e-07,1.0,0,0.750600981631935,,,4.0
2022,NBQ312,78918544,1.1857823347e-06,1.0,0,0.140451826656635,,,4.0
2022,BLN281,83091536,0.973085042417534,5.0,1,0.408470297505554,46.0,4.0,6.0
2022,RFW067,25347078,7.677234551e-07,1.0,0,0.20889582072326,,,4.0
2022,UTR509,93114043,8.572113169e-07,1.0,0,0.358377163025242,,,4.0
2022,OFG731,13624051,5.09501202e-06,1.0,0,0.0818627466715582,,,4.0
2022,RSJ995,40603472,3.938397161e-07,1.0,0,1.0,,,4.0
2022,QFU025,92211347,0.960689146408589,5.0,1,0.120391518704745,,,4.0
2022,BOL846,55874013,1.8309546626e-06,1.0,0,0.267767899991254,,,4.0
2022,YSE646,87502964,2.847745881e-07,1.0,0,1.0,,,4.0
2022,NPF579,80767859,6.6370457799e-06,1.0,0,0.565687943149844,,,4.0
2022,LLV345,20141128,4.6481410416e-06,1.0,0,0.776265312690685,,,4.0
2022,TWE962,9648916,2.614100585e-07,1.0,0,0.552249890746876,,,4.0
2022,JLU258,42122802,6.990734605e-07,1.0,0,0.606325378995268,,,4.0
2022,ADP852,17062694,2.55773443169e-05,1.0,0,1.0,,,4.0
2022,NEP066,33448266,8.352828709e-07,1.0,0,0.215476506000288,,,4.0
2022,QVT917,34529776,6.342823261e-06,1.0,0,0.882276590203276,,,4.0
2022,FEK041,74522508,2.281591169e-07,1.0,0,0.130948274914609,,,4.0
2022,ZWF351,48268715,,,0,,,,
2022,SPZ410,56389466,1.397018494e-07,1.0,0,0.483759285458203,,,4.0
2022,ZML059,94646353,8.600362463e-07,1.0,0,1.0,,,4.0
2022,HUD589,72271784,3.0622813557e-06,1.0,0,0.176612154538277,,,4.0
2022,UGZ929,26179329,3.362859063e-07,1.0,0,0.310807578176525,,,4.0
2022,KCT026,65661003,2.6215491183e-06,1.0,0,0.510455658200251,,,4.0
2022,OPQ322,47175023,1.3035757801e-06,1.0,0,0.444511299087656,,,4.0
2022,DFS629,57284710,0.486582841977504,5.0,1,0.239248445499945,1.0,8.0,6.0
2022,YVK975,47199560,1.336578591e-07,1.0,0,0.174922748732942,,,4.0
2022,UCZ022,60483021,2.37878751671e-05,1.0,0,0.898493317252273,,,4.0
2022,VYD559,15385879,2.3339636299e-06,1.0,0,0.242190558181099,,,4.0
2022,KTD550,76167166,2.870678174e-07,1.0,0,0.240436868960652,,,4.0
2022,SHQ846,88850363,3.8881352282e-06,1.0,0,0.559873492314019,,,4.0
2022,QLS130,93912412,3.30330908e-07,1.0,0,0.152254231843135,,,4.0
2022,PIZ974,32693758,6.553438166e-06,1.0,0,0.969780481723788,,,4.0
2022,QRQ396,88194285,0.972328011619127,5.0,1,0.224104899882901,1.0,4.0,6.0
2022,XAC080,772130,6.6231771296e-06,1.0,0,1.0,,,4.0
2022,QXH829,16167444,3.531822257e-07,1.0,0,0.412025030086468,,,4.0
2022,BJE217,13619050,3.8990726661e-06,1.0,0,0.558482665615345,,,4.0
2022,PXW233,75566419,1.1995812198e-06,1.0,0,0.0970763087385546,,,4.0
2022,CVV600,65236118,8.513763603e-06,1.0,0,0.0155867335021697,,,4.0
2022,CFJ681,6272524,1.6219733235e-06,1.0,0,0.21381253593821,,,4.0
2022,XNL468,27411558,0.955740916672658,5.0,1,0.893843760542401,1.0,6.0,6.0
2022,ABQ271,51747841,8.5075794518e-06,1.0,0,0.0860195219730092,,,4.0
2022,IOQ072,31185509,6.4241567432e-06,1.0,0,0.613915245947344,,,4.0
2022,CSE454,56144347,4.418302535e-07,1.0,0,0.181088621963771,,,4.0
2022,JOP052,84835054,1.755902252e-07,1.0,0,0.0551857929254836,,,4.0
2022,CVN587,7588696,2.870366235e-07,1.0,0,0.302276900581922,,,4.0
2022,HYP121,5560739,8.78270219e-07,1.0,0,0.558061769877343,,,4.0
2022,VZU914,28471744,0.0030577016385236,3.0,1,0.121739149475557,1.0,14.0,6.0
2022,MQH474,47251385,0.444965228871997,5.0,1,0.617454565762092,11.0,10.0,6.0
2022,WUC123,66733168,5.0529585018e-06,1.0,0,0.607517302641425,,,4.0
2022,HNP667,54219674,1.5574683569e-06,1.0,0,0.951932238566052,,,4.0
2022,BWA493,63668279,1.18528344048e-05,1.0,0,1.0,,,4.0
2022,EXZ126,99068695,3.0800324248e-06,1.0,0,0.847670135279284,,,4.0
2022,HCQ468,18986334,1.3344340097e-06,1.0,0,0.29615027528889,,,4.0
2022,JHO250,78073499,4.307241328e-07,1.0,0,,,,
2022,DBG553,49503382,2.778324633e-07,1.0,0,0.242754888746624,,,4.0
2022,VTX190,30503769,2.7444966001e-06,1.0,0,0.154366048499977,,,4.0
2022,JMA493,42409114,2.6688157123e-06,1.0,0,,,,
2022,AWI618,22180134,5.738268759e-07,1.0,0,0.302485203652605,,,4.0
2022,BLN297,78454661,0.77790897261704,5.0,1,0.517636915562978,,,4.0
2022,WPT201,23204842,2.50859901e-07,1.0,0,0.399101934485202,,,4.0
2022,DVO426,62849524,2.576539322e-06,1.0,0,0.130705553077197,,,4.0
2022,RVE467,4622755,,,0,,,,
2022,RCK247,1499166,1.0789445112e-06,1.0,0,0.792673754654683,,,4.0
2022,NTO807,41241708,1.0380310653e-06,1.0,0,0.491914556051332,,,4.0
2022,WQU062,96614823,0.997005232748568,5.0,1,0.716424896195407,,,4.0
2022,UHH242,1636194,1.398881286e-07,1.0,0,0.0601675438040043,,,4.0
2022,HHO132,73099283,0.943201831124029,5.0,1,0.0846045066867225,1.0,5.0,6.0
2022,GPT035,47052819,7.4229618763e-06,1.0,0,0.110968097488872,,,4.0
2022,ABU084,21796833,3.3979204552e-06,1.0,0,0.316864467678809,,,4.0
2022,QPR419,42741275,3.0559039383e-06,1.0,0,0.651796530451405,,,4.0
2022,KXC570,76844918,9.76073813e-08,1.0,0,0.0246023886099267,,,4.0
2022,QAN679,93442317,9.1277957678e-06,1.0,0,0.596926829285294,,,4.0
2022,GFM449,38323443,0.0513692391217398,5.0,1,0.145932677738624,49.0,11.0,6.0
2022,RCM477,64214485,1.608785465e-07,1.0,0,0.139300198418643,,,4.0
2022,TWE935,31977280,1.3121089585e-06,1.0,0,0.245987757734421,,,4.0
2022,OYI994,42756123,3.061069712e-07,1.0,0,0.14897621631801,,,4.0
2022,MGB801,66169679,8.7082703837e-06,1.0,0,0.280119658959457,,,4.0
2022,SRT052,51445318,1.13204506206e-05,1.0,0,,,,
2022,NRF215,5123228,3.7229074192e-06,1.0,0,,,,
2022,AYN935,33965326,1.92837909e-07,1.0,0,0.0470204854146799,,,4.0
2022,NFD401,31914251,3.4365939374e-06,1.0,0,1.0,,,4.0
2022,DZG522,61102923,2.0990449767e-06,1.0,0,,,,
2022,ZUI455,93640806,3.868714808e-07,1.0,0,0.560153866123374,,,4.0
2022,TXW963,3752245,1.3419111359e-06,1.0,0,,,,
2022,YYW584,66966369,3.3547128253e-06,1.0,0,0.502363697638298,,,4.0
2022,ATP583,70838619,1.0685505877e-06,1.0,0,0.0238059009053168,,,4.0
2022,BTL560,79866041,7.014017776e-07,1.0,0,0.694693293416665,,,4.0
2022,VCW114,26331285,1.381842579e-07,1.0,0,0.138003123526616,,,4.0
2022,HFQ979,93079458,1.5063791615e-06,1.0,0,0.298110643281852,,,4.0
2022,HYT525,75836769,0.92527108872683,5.0,1,0.173365862038418,1.0,7.0,6.0
2022,NAL303,16470261,8.3559401981e-06,1.0,0,0.792328077110695,,,4.0
2022,SPY309,68217338,6.826212447e-07,1.0,0,0.231744592538737,,,4.0
2022,TRC371,95191832,0.135606488955001,5.0,1,0.240450193602865,1.0,8.0,6.0
2022,ZMQ270,81789084,6.519486904e-06,1.0,0,0.503931822658685,,,4.0
2022,UGA483,71983279,1.26849441917e-05,1.0,0,0.940888940580531,,,4.0
2022,SZC294,23886838,5.187905151e-07,1.0,0,0.0463490163928147,,,4.0
2022,WIF480,72075694,1.587461682e-07,1.0,0,0.101507017962333,,,4.0
2022,RTI848,7921705,3.6852009188e-06,1.0,0,0.190526770678455,,,4.0
2022,FMG528,49291948,4.5264130588e-06,1.0,0,0.0945068611327438,,,4.0
2022,BTJ389,96077663,7.129644416e-07,1.0,0,0.205493802539357,,,4.0
2022,HZB718,31470773,6.1742486284e-06,1.0,0,0.860348423012227,,,4.0
2022,IJM668,10688035,2.22380709e-07,1.0,0,0.325734059751634,,,4.0
